id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
349974;BERNARDIM BLUE  IN CENTRAL LISBON;1466881;Victor;Lisboa;Santo Antnio;3.872.596;-91.446;Entire home/apt;170;3;5;04.07.2017;0.05;10;365;0;AL15257
349975;BERNARDIM WHITE  IN LISBON;1466881;Victor;Lisboa;Santo Antnio;3.872.545;-914.382;Entire home/apt;100;3;4;05.12.2019;0.11;10;350;0;AL15252
351289;Casa de Pedra - CASAS DA MARIA;1779418;Teresa;Lourinh;Reguengo Grande;3.928.927;-921.705;Entire home/apt;80;5;73;04.08.2013;0.74;1;365;7;64585AL
354431;Casa da Saudade - Praça das Flores;1794425;Carlos;Lisboa;Santo Antnio;3.871.619;-915.016;Entire home/apt;91;3;158;18.07.2019;Jan 38;2;319;3;
362009;VISIT LISBON;1829625;Ivone;Oeiras;Barcarena;3.873.535;-92.796;Private room;100;30;0;;;1;358;0;
364652;Cozy&Walking distance to everything;1836346;Mafalda;Lisboa;Arroios;3.871.817;-91.394;Entire home/apt;80;4;229;13.06.2019;Feb 57;1;227;0;9419/AL
369360;Heart of Lisbon! Beautiful room!;1593947;Nuno;Lisboa;Santo Antnio;3.871.674;-914.664;Private room;25;2;184;09.06.2019;Feb 31;12;172;3;86359/AL
379156;Apartment in Historic  Building;1039097;Diogo;Lisboa;Estrela;387.068;-917.299;Entire home/apt;62;3;11;25.09.2018;0.15;11;252;2;44076-AL
385235;Central/Stylish 1bed Principe Real;1928060;China;Lisboa;Misericrdia;3.871.549;-915.122;Entire home/apt;80;2;55;16.01.2018;0.51;2;0;0;
393699;Heart of Lisbon!! Amazing room!!;1593947;Nuno;Lisboa;Misericrdia;387.152;-914.818;Private room;30;2;149;14.10.2018;Jan 69;12;319;1;86359/AL
393700;Royal Prince House!Heart of Lisbon!;1593947;Nuno;Lisboa;Santo Antnio;387.167;-914.669;Entire home/apt;129;4;50;13.09.2013;0.46;12;320;0;86359/AL
395874;Sunny apartment with a river view;1165468;Nuno;Lisboa;Misericrdia;3.870.707;-91.479;Entire home/apt;53;3;169;12.12.2019;Jan 53;1;302;1;88259/AL
396204;Fantastic Sea View in Ericeira;1731572;Luis Pedro;Mafra;Ericeira;3.898.762;-941.653;Entire home/apt;100;3;66;30.09.2019;0.77;1;257;1;
403260;Alfama 2 | Terrace Lisboa Vida Boa;1654712;Susanna;Lisboa;So Vicente;3.871.337;-912.548;Entire home/apt;90;5;107;18.09.2019;0.98;6;336;0;4507/AL
403760;Alfama 1 | Terrace Lisboa Vida Boa;1654712;Susanna;Lisboa;So Vicente;3.871.337;-912.548;Entire home/apt;90;5;144;14.11.2019;Jan 42;6;215;0;4498/AL
405399;Lisbon Panorama I;1788136;Mário;Lisboa;So Vicente;3.871.904;-913.269;Entire home/apt;98;2;186;19.02.2020;02. Jun;4;364;1;13197/AL
411639;Alfama 3 | Terrace Lisboa Vida Boa;1654712;Susanna;Lisboa;So Vicente;3.871.337;-912.548;Entire home/apt;245;3;20;06.06.2013;0.20;6;184;0;
416929;A room at the República das bananas;2073678;Augusto;Lisboa;Arroios;3.873.197;-913.294;Private room;23;1;446;26.02.2020;04. Jan;2;291;17;62988/AL
417448;Cute and Cosy apartment in LISBON;2075804;Josie;Lisboa;Santo Antnio;3.871.956;-914.255;Entire home/apt;65;4;106;06.03.2020;0.94;1;23;0;56942/AL.
418945;Nice view over Tagus River @ Lisboa;2083563;Manuel;Lisboa;Belm;3.870.977;-920.967;Private room;110;1;2;10.07.2016;0.02;3;365;0;
422485;Beautiful & Spacious Principe Real;1928060;China;Lisboa;Misericrdia;3.871.367;-914.973;Entire home/apt;120;2;84;07.09.2018;0.93;2;0;0;
424175;Charming  Bed & Breakfast;2108826;Maria;Cascais;Cascais e Estoril;3.870.779;-939.326;Private room;52;1;127;13.09.2021;Jan 29;2;361;7;47660/AL
424664;Lavanda House Swimming pool Garden;815805;Catarina;Cadaval;Cadaval e Pro Moniz;3.923.805;-912.181;Entire home/apt;95;3;70;01.03.2017;0.64;4;314;13;41833/AL
427653;Loft - Downtown / Castle - historic;2125391;Nuno;Lisboa;Santa Maria Maior;3.871.259;-913.424;Entire home/apt;66;3;141;22.06.2019;Jan 31;2;98;0;7679/AL
428784;Great apartment in the Old Town II;914126;Martin;Lisboa;Santa Maria Maior;3.871.108;-913.621;Entire home/apt;120;2;56;14.03.2020;0.65;16;345;1;114240/AL
428785;Great apartment in the Old Town;914126;Martin;Lisboa;Santa Maria Maior;3.871.116;-913.722;Entire home/apt;105;2;137;26.02.2020;Jan 66;16;346;1;114239/AL
429865;Chalet with swimming pool in Sintra;2136909;Pedro;Sintra;Colares;3.880.579;-94.721;Entire home/apt;93;2;214;06.09.2019;Jan 94;4;354;7;17354/AL
436190;Calm house with pool in Sintra;2136909;Pedro;Sintra;Colares;3.880.601;-947.216;Entire home/apt;93;2;138;23.07.2021;Jan 58;4;350;5;17354/AL
438431;Guest House Graça Castle. By Alfama;2101702;João;Lisboa;So Vicente;3.871.478;-913.111;Entire home/apt;83;4;366;18.05.2019;Mrz 29;13;66;20;9480/AL
439888;FeelingLisbon Chiado - Authenticity;2068065;Vanda;Lisboa;Misericrdia;3.871.106;-914.955;Entire home/apt;80;3;4;22.06.2017;0.05;32;365;1;78141/AL
441671;Villa Azenhas do Mar;2194932;João;Sintra;Colares;3.883.733;-945.994;Entire home/apt;560;5;3;01.07.2018;0.08;1;353;0;555237/AL
444996;Charming room for Lisbon lovers;2211068;Rui;Lisboa;Misericrdia;3.871.441;-914.908;Private room;40;3;274;25.02.2020;Feb 61;1;4;7;18541/AL
447832;Your home in Bairro Alto;2223892;Teresa + Andy;Lisboa;Misericrdia;3.871.115;-914.564;Entire home/apt;86;3;576;07.09.2021;05. Dez;1;270;28;21830/AL
449080;Mouraria I, Eco-duplex&french balcony&smart access;2229758;Ulrik;Lisboa;Santa Maria Maior;3.871.579;-913.382;Entire home/apt;33;2;171;06.07.2021;Jan 57;12;310;26;28085/AL
449923;Estúdio11 Estoril - Piscina e Tenis;758277;Margarida;Cascais;Cascais e Estoril;3.870.916;-940.665;Entire home/apt;68;3;44;10.08.2016;0.40;2;346;3;37507/AL
451351;LV Premier Baixa CN1- AC, elevator, central, views;181902;Jose Luz;Lisboa;Santa Maria Maior;3.870.984;-913.632;Entire home/apt;177;1;135;24.05.2021;Jan 28;19;328;5;8958/AL
453093;Villa Oasis, beach village retreat;2251214;Horacio;Lourinh;Lourinh e Atalaia;392.699;-933.172;Entire home/apt;90;5;6;17.07.2020;0.10;1;220;0;7260/AL
453233;Apartment in historic city  center - Alfama Julia;2252054;Giuseppe;Lisboa;Santa Maria Maior;3.871.199;-912.798;Entire home/apt;65;2;322;07.03.2020;Feb 91;2;258;0;19529/AL
454217;Alfama IV, historic  studio & smart check-in;2229758;Ulrik;Lisboa;Santa Maria Maior;3.871.186;-912.859;Entire home/apt;25;2;189;15.07.2020;Jan 73;12;333;12;28203/AL
454267;Sao Vicente I, Eco-penthouse,best view in Lisbon!;2229758;Ulrik;Lisboa;So Vicente;3.871.393;-912.991;Entire home/apt;34;2;171;31.07.2021;Jan 78;12;317;28;28089/AL
454298;Alfama III, studio,french balcony & smart check-in;2229758;Ulrik;Lisboa;Santa Maria Maior;3.871.191;-912.864;Entire home/apt;29;2;207;13.08.2021;02. Nov;12;282;30;23796/AL
454306;Alfama II, eco-penthouse with french balcony;2229758;Ulrik;Lisboa;Santa Maria Maior;3.871.189;-912.867;Entire home/apt;29;2;194;02.08.2021;Jan 96;12;317;30;28202/AL
454328;Alfama I, eco-penthouse with view & french balcony;2229758;Ulrik;Lisboa;Santa Maria Maior;3.871.189;-912.867;Entire home/apt;32;2;213;21.09.2020;02. Aug;12;328;20;28201/AL
460877;Stunning Sintra Mountain Property;2290926;Ana;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.879.187;-939.384;Entire home/apt;300;4;24;19.10.2018;0.36;1;319;1;
467348;My Deer House.;1164754;Filipe;Cascais;Carcavelos e Parede;3.868.013;-932.977;Entire home/apt;70;3;12;24.02.2020;0.51;1;163;0;94410/AL
472183;Estúdio low cost /sleeps 4 /free parking zone;2341627;Elsa;Lisboa;Belm;3.869.847;-919.484;Entire home/apt;65;7;115;29.01.2019;Jan 16;4;68;0;5060/AL
473272;Great room near the beach -Ericeira;2346772;Diogo;Mafra;Ericeira;3.895.778;-940.431;Private room;43;2;0;;;1;365;0;
473519;Quarto com charme em Algés, perto da cidade;940404;Alice;Oeiras;Algs, Linda-a-Velha e Cruz Quebrada-Dafundo;3.870.411;-922.911;Private room;25;2;30;26.07.2019;0.71;1;350;0;496571
474818;CASTELO, ALFAMA - CASA MENINO DEUS    ( 53816/AL );2353669;Jorge;Lisboa;Santa Maria Maior;3.871.404;-913.161;Entire home/apt;49;2;384;07.09.2021;Mrz 65;1;329;11;53816/AL
478989;GreatStay Fanqueiros 5;862470;Great Stay;Lisboa;Santa Maria Maior;3.871.135;-913.616;Private room;60;1;85;15.08.2020;0.98;12;107;0;35089/AL
479093;Excellent family home, come visit!;2372961;Ekk;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.876.467;-936.206;Private room;100;1;0;;;1;365;0;
479691;Casa do Bairro @ Bairro Alto Lisbon   34211/AL;2376032;Dulce;Lisboa;Santo Antnio;3.871.608;-914.656;Entire home/apt;60;1;187;20.10.2019;Jan 77;1;258;1;
483897;Entrecampos Apartment;2381723;Renata;Lisboa;Avenidas Novas;3.874.749;-914.821;Entire home/apt;62;14;206;29.09.2019;02. Sep;2;259;8;31317/AL
484157;Casa na Bica;2396948;José;Lisboa;Misericrdia;3.870.948;-914.686;Entire home/apt;65;2;147;05.06.2018;Jan 50;1;227;0;11729/AL
486291;Casa do Largo - 2br Alfama Castelo;1725290;Carla;Lisboa;So Vicente;3.871.354;-91.291;Entire home/apt;50;2;311;30.08.2019;Mrz 16;1;314;1;34308/AL
487394;Bright & cozy apartment in Alfama;2412046;Pedro;Lisboa;Santa Maria Maior;3.871.276;-912.732;Entire home/apt;48;5;311;16.11.2019;Feb 77;1;247;10;24017/AL
487633;Charming Apartment Mouraria Castelo;2412924;Michela;Lisboa;Santa Maria Maior;3.871.186;-91.361;Entire home/apt;66;3;358;09.09.2021;Mrz 32;1;280;13;1368/AL
488241;Quiet and Warm Historic Alfama with A/C (TRV2);2396258;Fatima, Paula And Eduardo;Lisboa;So Vicente;3.871.469;-912.453;Entire home/apt;141;2;36;06.10.2019;0.38;14;347;3;2819/AL
488694;Travessa III - glamour in Lisbon's historic center;2396258;Fatima, Paula And Eduardo;Lisboa;So Vicente;3.871.386;-912.434;Entire home/apt;141;2;46;21.01.2019;0.59;14;330;1;10212/AL
489178;"Alfama Lisbon-""Windows to the Sun""";727771;Susana;Lisboa;Santa Maria Maior;3.871.214;-912.936;Entire home/apt;64;4;328;15.03.2020;Mrz 19;9;282;17;40032/AL.
489804;Sunny terrace in Graça. Ideal for families;277909;Virginie;Lisboa;Santa Maria Maior;3.871.903;-913.554;Entire home/apt;65;3;82;03.01.2018;0.91;1;43;2;580859
492031;Cosy room 25m and private balcony;2431833;Renata;Lisboa;Estrela;3.870.892;-916.392;Private room;70;1;18;28.05.2018;0.42;2;356;0;Exempt
493169;StreetSmart Room 2;2436137;Rosa;Lisboa;Campolide;3.873.824;-916.446;Private room;30;3;0;;;2;45;0;
493274;The Flat with The View.;2437170;Bruno;Lisboa;So Vicente;3.871.911;-913.205;Entire home/apt;114;2;516;06.09.2021;Apr 93;1;143;18;7617/AL
493438;CENTRAL 2 BED APT - Very cozy and typical!;2437658;Cristina;Lisboa;Penha de Frana;3.873.067;-913.103;Entire home/apt;73;3;40;22.10.2019;0.63;1;0;0;
495237;Amazing Terraces in Alfama;2446180;Chiho & Nuno;Lisboa;So Vicente;387.144;-912.395;Entire home/apt;120;4;309;29.03.2020;Feb 82;11;0;1;53906/AL
495936;Massamá , Aeroporto Serra e Mar;2449050;Henrique;Oeiras;Oeiras e S.Julio da Barra, Pao de Arcos e Caxias;3.870.824;-927.797;Private room;45;1;0;;;1;365;0;
496725;Among the gorse and the breeze;2453228;Claire;Sintra;So Joo das Lampas e Terrugem;388.475;-945.225;Entire home/apt;77;3;126;05.09.2015;Jan 60;4;287;14;10254/AL
496744;Enjoy Nature and Culture in Sintra;2453228;Claire;Sintra;So Joo das Lampas e Terrugem;3.884.858;-945.321;Entire home/apt;80;5;33;11.07.2016;0.38;4;20;3;10254/AL
497424;Alfama Apartment - Feel at Home;2455881;Fabien & Marcia;Lisboa;Santa Maria Maior;3.871.133;-912.902;Entire home/apt;60;2;265;18.08.2021;Feb 64;1;320;9;80380/AL
500107;Santa Catarina, Lisbon Details;780618;Alexandre And Carolina;Lisboa;Misericrdia;3.870.971;-914.766;Entire home/apt;85;4;414;04.09.2021;Mrz 75;4;159;23;24149/AL
500840;Lisboa Special Prices!;1121762;Silvia;Lisboa;Santa Maria Maior;3.871.371;-912.825;Entire home/apt;38;2;314;24.11.2018;03. Sep;2;276;18;84722/AL
502180;Bairro Alto apartment;218778;José;Lisboa;Misericrdia;3.871.282;-914.492;Entire home/apt;65;2;22;16.08.2021;0.20;5;350;2;
505372;Nice room, nice family, nice view;2491484;Armando;Lisboa;Alvalade;3.875.179;-914.876;Private room;35;1;5;19.07.2015;0.08;1;0;0;
505847;Great apartment in the Old Town III with terrace;914126;Martin;Lisboa;Santa Maria Maior;3.871.274;-913.657;Entire home/apt;120;2;68;03.09.2021;0.79;16;330;5;29852/AL
506047;BAIRRO ALTO Ap (Free Pocket Wi-Fi);2494477;Paulo;Lisboa;Misericrdia;3.871.245;-914.589;Entire home/apt;52;3;197;18.08.2021;Jan 82;3;355;5;18534/AL
512669;Friends & Family House w/ Oceanview near Ericeira;2333633;Maria;Torres Vedras;So Pedro da Cadeira;39.057;-941.382;Entire home/apt;200;4;49;28.12.2014;0.44;3;351;0;85979/AL
514936;DAHOUSE LUXURY VILLA COLIVING & COWORKING RESIDENC;643762;Dahouse;Cascais;Alcabideche;3.873.282;-939.581;Private room;133;6;1;01.08.2013;0.01;2;364;0;
515794;Look this very nice double room;879007;José Carlos;Torres Vedras;Ramalhal;3.913.337;-923.616;Private room;58;1;0;;;1;364;0;
516019;Lisbon's Castle Apartment;2541409;Gonçalo;Lisboa;Santa Maria Maior;38.712.807;-9.132.227;Entire home/apt;89;2;4;18.03.2016;0.05;1;351;0;
526914;Tranquilidade em Lisboa / Lisbon Tranquility;2589476;Rui;Lisboa;Ajuda;3.870.638;-919.521;Private room;60;1;254;06.08.2021;Feb 60;1;353;21;49585/AL
528641;Tejo´s Apartment  Amazing Location with River View;2414871;Carla;Lisboa;Misericrdia;387.074;-914.209;Entire home/apt;167;2;279;25.10.2019;Feb 55;1;144;5;83492/AL
528892;Casa do Jardim - a lovely corner!!!;763034;Eduardo;Mafra;Igreja Nova e Cheleiros;3.889.013;-931.186;Entire home/apt;60;2;44;11.09.2020;0.59;5;208;0;65979/AL
531992;Casa da Azenha in Sintra Hills;2613954;Susana;Sintra;Colares;38.793.427;-9.456.393;Entire home/apt;57;3;56;09.10.2018;0.51;2;1;0;69049/AL
535226;ALMIRANTE77 now with double glazing;2372087;Albertino;Lisboa;Arroios;3.872.735;-913.494;Entire home/apt;223;3;25;04.09.2017;0.29;57;226;0;917/AL
536725;Spacious apartment Lisbon center;2636342;Francisca;Lisboa;Misericrdia;3.870.786;-914.346;Entire home/apt;69;2;73;04.01.2020;0.76;1;256;0;1282/AL
537107;Great Apartment in the Old Town IV;914126;Martin;Lisboa;Santa Maria Maior;3.871.287;-913.657;Entire home/apt;120;2;80;23.08.2021;0.84;16;280;5;4538/AL
538364;Castelo Patio Apartment 6-8 persons;2644593;Thi Hien;Lisboa;Santa Maria Maior;38.715;-913.459;Entire home/apt;140;3;122;13.06.2019;Jan 18;1;0;0;19710/2015
538667;Studio Santa Catarina (68m2);2643430;Ana;Lisboa;Misericrdia;3.871.033;-915.098;Entire home/apt;53;4;11;06.12.2020;0.40;1;284;1;
539896;Lovely Garden Annex Cascais Sintra;2652477;Maria Antónia;Sintra;Rio de Mouro;3.875.879;-935.783;Entire home/apt;55;2;187;13.09.2018;Jan 89;1;305;0;
540190;Lisbon Panorama II;1788136;Mário;Lisboa;So Vicente;3.871.927;-913.293;Entire home/apt;84;2;176;09.02.2020;Jan 76;4;0;0;13197/AL
543049;BAIRRO ALTO - BICA Central Spacious Bright;1029524;Luis;Lisboa;Misericrdia;3.871.033;-914.651;Entire home/apt;98;3;235;20.08.2021;Feb 65;17;328;15;450/AL
543783;Tram 28: Perfect View over Alfama!;901710;André, Ricardo & Luís;Lisboa;Santa Maria Maior;3.871.076;-912.988;Entire home/apt;76;2;379;06.09.2021;Mrz 48;2;331;26;8027/AL
544784;Quarto de Clara;2678906;Clara;Lisboa;Santa Maria Maior;3.871.558;-913.646;Entire home/apt;74;15;44;22.09.2019;0.61;1;2;1;47121AL
547502;Spacious with amazing seafront view @ ocean side;2691427;Anabela;Cascais;Cascais e Estoril;3.869.392;-937.232;Entire home/apt;100;4;85;26.07.2019;0.86;1;68;4;51174
548153;Casa da Palmeira;2694626;María Cristina;Cascais;Cascais e Estoril;3.869.266;-942.522;Entire home/apt;727;3;17;07.08.2021;0.43;1;350;2;
551697;Beautiful Guesthouse by the beach;2711241;Susanna;Sintra;Colares;388.218;-94.704;Private room;65;2;28;08.07.2021;0.33;2;347;4;9908/AL
553492;Have a nice stay!;2720064;Manuela;Torres Vedras;S.Pedro e Santiago, S.Maria e S.Miguel, e Mataces;3.910.096;-928.196;Entire home/apt;52;3;27;23.11.2019;0.44;2;359;1;33451/AL
555172;Bairro Alto /Bica Vista  Rio Tejo;2727077;Daniel;Lisboa;Misericrdia;3.870.875;-914.548;Entire home/apt;40;1;544;11.01.2020;Apr 96;2;0;1;9026/AL
555230;Lisbon Apartment-  Amazing Views;2727077;Daniel;Lisboa;Santa Maria Maior;3.871.484;-913.174;Entire home/apt;45;1;321;02.01.2020;Feb 90;2;0;0;9074/AL
555321;Chiado, prime minister gardens flat;176410;S.;Lisboa;Misericrdia;3.870.807;-914.342;Entire home/apt;114;1;338;19.01.2020;03. Mai;6;0;10;50054/AL
557764;Lovely & Cozy with Amazing View & Central Location;2742343;André;Lisboa;Arroios;3.871.629;-91.392;Entire home/apt;85;2;151;12.10.2019;Jan 74;2;142;1;5807/AL
558363;Lisbon City Break NEW apartment!;2745833;Alexandra;Lisboa;Avenidas Novas;3.874.492;-915.022;Entire home/apt;69;5;54;23.03.2019;0.56;1;138;0;
558523;Giestal Tejo;2746396;Maria;Lisboa;Alcntara;3.870.235;-918.972;Private room;25;2;130;28.10.2019;Jan 50;1;0;0;
559455;Beautiful apartment BAIRRO ALTO 22;136230;David;Lisboa;Misericrdia;3.870.984;-914.977;Entire home/apt;50;1;127;12.08.2019;Jan 15;11;199;0;80237/AL
560526;Central and nice ensuite bedroom;2756485;Lu;Lisboa;Avenidas Novas;3.874.082;-914.893;Private room;39;2;13;01.09.2019;0.36;1;360;0;
564050;Apartment in historical Alfama;2773320;Pedro;Lisboa;Santa Maria Maior;3.871.219;-912.625;Entire home/apt;49;2;305;02.12.2019;Mrz 21;1;291;1;5633/AL
564265;House in Ericeira's historic center;2774672;Herwig;Mafra;Ericeira;389.671;-941.833;Entire home/apt;165;5;32;17.08.2019;0.36;9;294;2;12301/AL
568655;Charmoso Apartamento com terraço em Alfama;5691663;Alexandra, Pedro & Miguel;Lisboa;Santa Maria Maior;3.871.258;-912.511;Entire home/apt;82;2;137;05.09.2021;Jan 32;66;320;14;1411/AL
571283;Cascais Guincho - 4+1 Guests - 80m2 w/ balcony;2811099;André;Cascais;Cascais e Estoril;3.870.604;-944.587;Entire home/apt;60;5;5;25.08.2018;0.10;1;343;0;
573313;Casa de Malvar apto local agradavel;2820083;Sylvia;Lisboa;Benfica;3.874.117;-919.581;Entire home/apt;65;3;17;12.07.2016;0.20;2;23;0;3384AL
574799;Central Single Bedroom, Camões awaits you!;2511568;Diogo;Lisboa;Misericrdia;3.870.963;-914.276;Private room;39;3;56;12.05.2016;0.56;2;350;0;
578080;Charming flat in centre of Cascais Old Town;2723052;Guilherme;Cascais;Cascais e Estoril;3.869.778;-942.152;Entire home/apt;150;5;17;31.08.2021;0.20;1;332;3;49126/AL
579469;Gulbenkian Apartment;2381723;Renata;Lisboa;Avenidas Novas;3.873.885;-91.472;Entire home/apt;55;3;241;18.02.2020;Feb 42;2;316;3;24086/AL
579988;Yellow House-Relax for big families;2127831;Paulo;Sintra;Colares;3.880.897;-945.219;Entire home/apt;343;1;108;07.03.2020;Jan 49;1;314;11;8418/AL
581169;Private room, great flat in center!;515924;Joel;Lisboa;Santo Antnio;3.871.983;-914.335;Private room;28;6;13;11.08.2012;0.53;9;259;0;
585175;BAIRRO ALTO Std (Free Pocket Wi-Fi);2494477;Paulo;Lisboa;Misericrdia;3.871.211;-914.723;Entire home/apt;49;3;170;16.10.2019;Jan 67;3;356;3;18532/AL
585285;ChezChaouen~Lovely well located Ap. Bairro Alto;2884698;Patrícia;Lisboa;Misericrdia;38.713;-914.645;Entire home/apt;50;2;142;27.08.2021;Jan 57;1;289;13;14724/AL
593624;LIVERPOOL ANTIC;2372087;Albertino;Lisboa;Arroios;3.872.833;-91.337;Entire home/apt;293;3;39;02.01.2021;0.48;57;252;2;75683/AL
594877;Apartment with private garden and wifi in Lisbon.;2939406;Inês;Lisboa;Santo Antnio;3.872.146;-91.451;Entire home/apt;46;5;68;17.07.2019;Jan 13;1;324;10;13521/AL
596705;Very Central in Alfama - Lisbon from the Past;727771;Susana;Lisboa;Santa Maria Maior;3.871.212;-912.934;Entire home/apt;59;3;371;11.09.2021;Mrz 43;9;0;14;36954/AL
597325;The house on the hill;317313;Miguel;Lisboa;Santa Maria Maior;3.871.312;-913.413;Entire home/apt;95;7;20;24.12.2017;0.27;1;363;0;
599406;Sunny double room+WiFi+Kitchen+Free Parking;507901;Ana E Lucien;Lisboa;Areeiro;3.874.807;-913.036;Private room;25;7;25;11.08.2016;0.33;7;336;0;34018/AL
600565;LisbonCore Apartment I in Bairro Alto, Chiado;2971040;Estela;Lisboa;Misericrdia;3.871.383;-914.407;Entire home/apt;69;2;114;18.07.2021;01. Sep;10;253;8;3131/AL
601241;Old Cascais Central Charming Attic;2023076;Pedro;Cascais;Cascais e Estoril;3.870.019;-942.391;Entire home/apt;85;3;70;06.10.2019;0.94;3;333;4;
603477;T1 in the center of Lisbon Homely;2987411;Vera;Lisboa;Areeiro;3.873.859;-91.299;Private room;84;30;0;;;1;365;0;
604554;Casa Nino III @ Bairro Alto;3812367;Nino;Lisboa;Misericrdia;3.870.952;-915.025;Entire home/apt;56;2;330;17.02.2020;Mrz 22;2;12;18;88042/AL
605995;Wonderful apartment 11km from Lisbon;2602745;Barbara & Fernando;Amadora;Falagueira-Venda Nova;3.876.352;-922.963;Entire home/apt;40;7;8;19.05.2018;0.09;1;171;0;
607083;Principe Real Garden Apartment;7547027;Maria;Lisboa;Santa Maria Maior;3.871.218;-914.256;Entire home/apt;50;3;101;18.08.2021;01. Feb;3;298;5;25927/AL
607621;Principe Real duplex Apartment;7547027;Maria;Lisboa;Misericrdia;3.871.563;-914.813;Entire home/apt;81;3;57;03.02.2020;0.58;3;196;2;25926
608322;BAIRRO ALTO APARTMENT;3015120;João;Lisboa;Misericrdia;3.871.312;-914.459;Entire home/apt;72;3;187;01.10.2019;Jan 86;1;113;0;18393/AL
610771;Casa Nino II @ Bairro Alto;3812367;Nino;Lisboa;Misericrdia;3.870.953;-915.028;Entire home/apt;55;2;317;01.06.2021;Feb 90;2;8;11;89759/AL
612831;House of Maps : Downtown Lisbon;3033288;Pedro;Lisboa;Santa Maria Maior;387.135;-913.841;Entire home/apt;60;2;354;12.11.2019;Mrz 23;2;17;0;81782/AL
612917;Studio for 1-2 City Center - Rossio;3025319;João;Lisboa;Arroios;3.871.668;-913.856;Entire home/apt;34;3;287;06.04.2019;Feb 78;2;8;13;
619755;Cascais: modern/renovated apartment;3071136;Daniel;Cascais;Cascais e Estoril;38.701;-943.206;Entire home/apt;75;4;48;15.06.2019;0.47;1;343;3;55952/AL
625871;Large  studio in best neighbourhood;1416183;Fadoflats;Lisboa;Santa Maria Maior;3.871.294;-914.233;Entire home/apt;88;2;79;15.09.2019;0.82;13;73;0;15662/AL
