id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
26527271;Arroios Spacious and Bright Apartment;81886428;Vanda;Lisboa;Arroios;387.348;-913.839;Entire home/apt;99;1;101;28.09.2021;Feb 45;1;0;20;50360/2018
26530576;Erasmus Corner (12) - Capotes Brancos;197273813;José Carlos;Lisboa;Misericrdia;3.871.397;-91.446;Private room;32;2;25;31.08.2021;0.60;9;0;7;40763/AL
26530832;Erasmus Corner (13) - Capotes Brancos;197273813;José Carlos;Lisboa;Misericrdia;3.871.397;-91.446;Private room;32;2;19;27.08.2021;0.46;9;0;5;40763/AL
26530970;Erasmus Corner (14) - Capotes Brancos;197273813;José Carlos;Lisboa;Misericrdia;3.871.397;-91.446;Private room;32;2;14;18.08.2021;0.34;9;0;1;40763/AL
26531584;MAHOUSE BENFICA;13696802;Elena & Gonçalo;Lisboa;So Domingos de Benfica;387.535;-917.775;Entire home/apt;90;2;49;05.11.2021;Jan 18;2;83;2;76514/AL
26544791;Fantastic private suite, 10m walking Principe Real;83725020;Mafalda;Lisboa;Campo de Ourique;3.871.718;-915.601;Private room;150;3;0;;;3;90;0;17041/2018
26547619;Erasmus Corner (15) - Capotes Brancos;197273813;José Carlos;Lisboa;Misericrdia;3.871.404;-914.462;Private room;34;2;20;27.08.2021;0.48;9;0;3;40763/AL
26548253;Erasmus Corner (16) - Capotes Brancos;197273813;José Carlos;Lisboa;Misericrdia;3.871.404;-914.462;Private room;28;2;27;31.08.2021;0.65;9;0;7;40763/AL
26548738;Heart of Lisbon -Chiado & Me;16857202;Isabel;Lisboa;Santa Maria Maior;3.870.975;-9.14;Entire home/apt;95;4;112;20.05.2020;Feb 69;4;0;0;73699/AL
26549058;Aktion Ericeira Lodge 2 Bedroom Villa;411657817;Hostels;Mafra;Ericeira;38.962.364;-941.688;Entire home/apt;119;1;15;14.11.2021;01. Jun;24;317;13;76887/AL
26549169;Chiado Palácio Apartmemt;192473183;Lena;Lisboa;Misericrdia;3.870.978;-915.216;Entire home/apt;78;1;148;21.11.2020;Mrz 61;12;0;0;61061/AL
26550563;Alcantara Plaza T2 Apartment;1039097;Diogo;Lisboa;Alcntara;3.870.376;-917.818;Entire home/apt;85;3;19;28.11.2021;0.47;11;277;6;54835/AL
26550937;Captain Cook;197066420;Paulo;Lourinh;Lourinh e Atalaia;3.926.664;-933.347;Private room;60;1;1;09.09.2018;0.03;6;364;0;76180/AL
26551431;Room 2. PRIVATE DOUBLE EXTERIOR SUNNY ROOM.;195616739;Tomate & Gala;Lisboa;Estrela;3.870.533;-916.537;Private room;30;2;124;20.11.2021;Feb 97;8;217;12;73302/AL
26552442;Captain Cook;197066420;Paulo;Lourinh;Lourinh e Atalaia;392.667;-933.172;Private room;60;1;1;26.07.2018;0.02;6;364;0;76180/AL
26552857;Captain Cook;197066420;Paulo;Lourinh;Lourinh e Atalaia;3.926.461;-933.221;Private room;60;1;1;11.08.2018;0.02;6;364;0;76180/AL
26553027;Relax in beautiful Penedo.;165563251;Barbro;Sintra;Colares;3.879.232;-945.182;Entire home/apt;39;2;116;07.12.2021;Feb 87;2;152;23;66119AL
26553167;Captain Cook;197066420;Paulo;Lourinh;Lourinh e Atalaia;3.926.486;-933.369;Private room;60;1;1;10.08.2021;0.25;6;364;1;76180/AL
26559536;Cosy riverside studios nº9;221880099;Goodplace;Lisboa;Belm;3.869.412;-921.328;Entire home/apt;62;1;1;13.09.2021;0.34;39;320;1;23962/AL
26561396;Refúgio dos Lima;288645011;Carla & João;Mafra;Ericeira;3.896.517;-941.717;Entire home/apt;57;2;18;19.11.2021;0.44;15;363;9;69622/AL
26562459;My Lovely Home in Lisbon;60563394;Andreas;Lisboa;Olivais;3.877.206;-911.975;Entire home/apt;42;2;56;14.11.2021;Jan 35;1;326;5;75795/AL
26566453;Spacious 110 m2 Apartment with Fantastic Balcony;9313237;José Manuel;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.877.078;-937.406;Entire home/apt;49;15;4;08.09.2019;0.10;4;0;0;72421/AL
26567214;Lisbon Dreams - Mailman Suite - Monthly Discount;5863476;Lisbon Dreams Holiday Homes;Lisboa;Estrela;3.871.346;-915.487;Entire home/apt;106;4;12;05.12.2021;0.29;5;322;5;63943/AL
26568318;Vintage Airstream in Sintra;145012084;Nazaré E Pinela;Sintra;So Joo das Lampas e Terrugem;3.885.691;-936.666;Entire home/apt;40;2;9;26.08.2021;0.32;1;363;6;84479/AL
26568740;Sweet Boat;138168316;Pedro;Lisboa;Alcntara;3.870.039;-917.522;Entire home/apt;35;1;77;21.11.2021;Jan 86;2;154;16;1340/2018
26569916;Beach and Pool by Estoril, São Pedro do Estoril;80257894;Joao;Cascais;Carcavelos e Parede;386.953;-936.462;Entire home/apt;79;5;4;31.10.2021;0.87;1;337;4;216 416 795
26580749;Cascais Premium Frontal Sea View;30640841;Catarina;Cascais;Cascais e Estoril;3.869.597;-942.789;Entire home/apt;200;3;3;31.08.2021;0.11;2;365;2;40728/2018
26582375;INTENDENTE TERRACE up to 6 guests;2372087;Albertino;Lisboa;Arroios;3.872.143;-913.595;Entire home/apt;114;3;16;21.11.2021;0.50;58;354;10;75038/AL
26583573;Marquês Trendy Apartment;3953109;Feels Like Home;Lisboa;Arroios;3.872.712;-914.213;Entire home/apt;118;2;21;06.08.2021;0.56;281;323;2;76358/AL
26583842;My home in Lisbon;199884039;Ana;Lisboa;Arroios;3.873.145;-913.816;Entire home/apt;60;3;61;03.12.2021;Jan 50;1;300;25;75867/AL
26591343;Miradouro da Graça Guest House;2101702;João;Lisboa;So Vicente;3.871.515;-913.075;Entire home/apt;111;4;141;17.11.2021;Mrz 41;13;65;28;77069/AL
26594403;LUXURIOUS PRÍNCIPE REAL CHARMING APART;38681112;Héstia  &  Baco;Lisboa;Misericrdia;3.871.529;-914.647;Entire home/apt;160;4;14;13.06.2021;0.46;1;160;2;84371/AL
26602298;Charming Apartment in Lisbon;8126691;Miguel;Lisboa;So Domingos de Benfica;387.523;-916.728;Entire home/apt;65;3;42;06.08.2021;01. Feb;6;311;7;75373/AL
26602829;Restored winery on the Atlantic.;124602515;Dalila;Sintra;Colares;3.883.424;-946.688;Entire home/apt;550;1;27;22.11.2021;0.66;1;339;14;Exempt
26603010;Sonel Investe Anjos Apartment 1;158831093;Sonel;Lisboa;Arroios;3.872.543;-913.541;Entire home/apt;70;2;74;23.11.2021;Jan 79;7;312;8;77840/AL
26603548;Sonel Investe Anjos Apartment 2;158831093;Sonel;Lisboa;Arroios;3.872.386;-913.497;Entire home/apt;60;2;78;21.11.2021;Jan 90;7;307;8;77840/AL
26604611;Modern & Comfy near Av. Liberdade;152243043;Maria & Pedro;Lisboa;Santo Antnio;3.871.978;-914.986;Entire home/apt;143;3;69;14.11.2021;Jan 68;16;320;6;76768/AL.
26605950;3 nice roons, near the sea, Cascais.;42071294;Andrea;Cascais;Cascais e Estoril;3.870.212;-943.877;Entire home/apt;70;3;18;28.08.2021;0.43;1;360;2;75662/AL
26612344;Small Room Close to the River;24930656;Miguel;Oeiras;Algs, Linda-a-Velha e Cruz Quebrada-Dafundo;3.870.205;-92.408;Private room;20;6;19;13.09.2020;0.46;1;7;0;73809/AL
26615683;Modern apartment in front of the river Tejo;15479755;Sandra;Lisboa;Parque das Naes;3.878.991;-909.943;Entire home/apt;140;6;0;;;1;57;0;76529/AL.
26616003;Santana - Stylish Apartment in the Heart of Lisbon;9788602;Silke;Lisboa;Arroios;387.253;-914.057;Entire home/apt;55;4;17;09.10.2021;0.47;1;84;2;88582/AL
26619203;Santa Catarina Cozy Apartment;3953109;Feels Like Home;Lisboa;Misericrdia;3.870.788;-914.793;Entire home/apt;66;2;74;14.11.2021;Jan 82;281;339;12;88843/AL
26622282;Olá Lisbon - Laranjeiras;177131529;Ricardo;Lisboa;So Domingos de Benfica;3.875.017;-917.267;Entire home/apt;300;1;67;01.11.2021;Jan 67;3;0;4;65592/AL
26623980;Ericeira Casa da Baleia;199947133;Filipa;Mafra;Ericeira;3.896.151;-941.627;Entire home/apt;75;3;4;15.11.2021;0.14;1;350;3;75996/AL
26624372;Pro Touristic Casa Montejunto;154829185;Ricardo;Cadaval;Vilar;3.917.717;-910.046;Entire home/apt;75;2;7;21.11.2021;0.20;6;363;2;37728/AL
26625353;Woodhouse Cityard, wood lodge near Estoril-Cascais;200126391;Woodhouse;Cascais;Cascais e Estoril;3.870.022;-937.382;Entire home/apt;79;2;41;24.10.2021;01. Feb;1;237;16;76165/AL
26625426;Home in the heart of Lisbon;200151989;Debora;Lisboa;Santo Antnio;3.871.747;-914.502;Entire home/apt;54;14;32;05.12.2021;0.78;2;151;6;84686/AL
26626463;Botanical Garden Loft (Principe Real);200155830;Leonel Jorge;Lisboa;Santo Antnio;387.172;-915.089;Entire home/apt;74;1;37;07.12.2021;0.89;1;252;8;AL 53584
26629075;Contemple as colinas de Lisboa no terraço deste apartamento histórico;199384318;Nathalie;Lisboa;Santo Antnio;3.872.336;-914.423;Entire home/apt;155;2;43;19.11.2021;01. Jul;5;229;11;76375/AL
26630262;House with 3 bedrooms in Encarnação, with furnished garden and WiFi;142982314;Loic, Estelle & Co;Mafra;Encarnao;39.045.425;-9.388.312;Entire home/apt;87;1;0;;;1;363;0;53306/AL
26630922;White House -  entre o AEROPORTO/Parque das Nações;191045308;Diogo Armando;Lisboa;Olivais;3.877.395;-911.221;Entire home/apt;90;2;12;20.08.2019;0.30;1;1;0;72034/AL
26631449;Guest House Amoreiras Quarto nº3;199249021;Pedro;Lisboa;Campolide;3.872.417;-916.199;Private room;27;1;50;24.11.2021;Jan 33;6;317;23;76643/Al
26631746;Huge Vila with Pool and Ocean View;15120803;Ericeira SoulSurfers Guesthouse;Mafra;Ericeira;3.898.448;-941.328;Entire home/apt;230;4;2;01.01.2020;0.08;7;314;0;9273/2015AL
26637112;Sintra: Casa do Chafariz;135341802;Ricarda;Sintra;Almargem do Bispo, Pro Pinheiro e Montelavar;3.886.654;-93.132;Entire home/apt;32;3;102;18.11.2021;Feb 67;2;334;15;82002/AL
26638230;Casa do Pinhal do Banzão -  com piscina!;79858249;Maria Ana;Sintra;Colares;3.882.101;-945.889;Entire home/apt;210;5;5;06.09.2021;0.17;1;0;2;74553/AL
26638783;7 Castelos Apartment;66922601;Alexandra;Oeiras;Oeiras e S.Julio da Barra, Pao de Arcos e Caxias;3.868.638;-930.814;Entire home/apt;45;2;23;03.11.2021;0.56;1;276;5;72868/AL
26638933;Cantinho Lisboa Florista;10077695;Maria Ines;Lisboa;Misericrdia;3.871.331;-915.068;Entire home/apt;75;2;8;30.12.2019;0.25;2;126;0;86030/AL
26638960;Bairro Alto Design 1 bedroom flat!! Great WI-FI!;17457001;Joana;Lisboa;Misericrdia;3.870.883;-915.168;Entire home/apt;100;2;52;29.11.2021;Jan 27;42;0;5;80153/AL
26639239;Guest House Amoreiras Quarto nº2;199249021;Pedro;Lisboa;Campolide;3.872.631;-916.268;Private room;26;1;16;17.11.2021;0.55;6;294;10;76643/Al
26639269;Casa dos Vinhos;200249869;Quinta;Cascais;Cascais e Estoril;387.062;-942.816;Entire home/apt;80;2;12;11.10.2021;0.29;3;180;5;76927/AL
26639816;Casa de Pedra;200249869;Quinta;Cascais;Cascais e Estoril;3.870.659;-942.831;Entire home/apt;135;3;13;26.07.2021;0.31;3;180;1;76927/AL
26640025;Guest House Amoreiras  Quarto nº4;199249021;Pedro;Lisboa;Campolide;3.872.447;-916.292;Private room;17;1;24;13.10.2019;0.58;6;277;0;76643/Al
26640169;Guest House Amoreiras Quarto nº5;199249021;Pedro;Lisboa;Campolide;3.872.607;-91.614;Private room;27;1;30;30.11.2021;0.74;6;319;14;76643/Al
26640265;Guest House Amoreiras Quarto nº6;199249021;Pedro;Lisboa;Campolide;3.872.403;-91.629;Private room;27;1;28;02.12.2021;0.69;6;301;20;76643/Al
26646777;Casa do Largo;200171946;David;Lisboa;Santa Maria Maior;3.871.486;-913.185;Entire home/apt;68;3;107;14.11.2021;Feb 57;1;311;22;76580/AL
26648738;Cosy private room 2 beds 10m walking Principe Real;83725020;Mafalda;Lisboa;Campo de Ourique;3.871.866;-915.627;Private room;42;15;11;03.11.2018;0.27;3;0;0;17041/2018
26652296;Modern Apartment in the Historical Center;25841048;Second House;Lisboa;Santa Maria Maior;3.871.049;-913.759;Entire home/apt;103;3;85;02.12.2021;02. Jul;21;314;35;76957/AL
26658354;Chiado Modern Place;3953109;Feels Like Home;Lisboa;Misericrdia;3.870.654;-914.205;Entire home/apt;87;2;62;25.08.2021;Jan 53;281;313;5;74607/AL
26658911;Cozy AP 2BR with Backyard next to Av. Liberdade;33903389;Joana;Lisboa;Santo Antnio;387.233;-914.503;Entire home/apt;85;2;82;02.11.2021;Jan 97;5;0;12;66876/AL
26661492;Lovely Apartment with Terrace in the Very Heart of Graça;157141527;Nest@Lisbon;Lisboa;So Vicente;3.871.798;-912.974;Entire home/apt;89;2;77;20.11.2021;Jan 87;17;351;11;68727/AL
26665591;Barbadinhos Terrace;200452814;Arlindo;Lisboa;So Vicente;3.872.262;-912.445;Entire home/apt;65;30;38;02.01.2020;0.92;1;0;0;76205/AL
26667192;Visit Lisbon 4 Fun - ALFAMA II;63948021;Raquel & Gonçalo;Lisboa;Santa Maria Maior;3.871.201;-912.959;Entire home/apt;54;2;69;04.12.2021;Jan 68;3;225;10;76737/AL
26676073;ARTSY TOP FLOOR 2BD @ MARQUÊS POMBAL - 2/5 people;12949392;Andreia;Lisboa;Santo Antnio;3.872.738;-914.478;Entire home/apt;64;3;41;31.10.2020;01. Feb;1;0;0;78405/AL
26678880;Discovering Portugal 2;198874732;Renata;Cascais;Carcavelos e Parede;3.868.743;-932.705;Entire home/apt;80;4;5;03.09.2021;0.12;2;179;2;Exempt
26678915;Appartement Lisbonne, Parque das Nações;135491529;Miguel;Lisboa;Parque das Naes;387.623;-910.234;Entire home/apt;85;3;2;12.07.2018;0.05;1;0;0;Exempt
26681984;Cardal Deluxe Apartment;688914;Luis;Lisboa;Santo Antnio;3.872.122;-914.242;Entire home/apt;114;2;8;15.08.2021;0.19;35;316;2;73885/AL
26682697;NEW - Luxury apartment & terrace - São Paulo 190;201244983;Pedro;Lisboa;Misericrdia;3.870.841;-914.598;Entire home/apt;179;2;22;18.10.2021;0.54;5;243;5;77106/AL
26683531;NEW - Deluxe flat & terrace -- São Paulo 190;201244983;Pedro;Lisboa;Misericrdia;3.870.841;-914.598;Entire home/apt;179;2;31;04.11.2021;0.77;5;254;6;77107/AL
26683589;Cozy Room Lisbon Center;200607118;Erica;Lisboa;Penha de Frana;3.872.693;-912.769;Private room;35;1;77;18.08.2019;Jan 85;2;352;0;Exempt
26684166;NEW - Deluxe apartment & riverview - São Paulo 190;201244983;Pedro;Lisboa;Misericrdia;3.870.841;-914.598;Entire home/apt;179;2;16;14.08.2020;0.40;5;265;0;77108/AL
26688682;*CLEAN & SAFE* New Wonderful Studio in Lisbon;200650698;Michel;Lisboa;Santa Maria Maior;3.871.409;-913.499;Entire home/apt;43;3;46;28.11.2021;01. Nov;1;352;10;26667/AL
26688769;The Lisbon Central With Parking Garage;84627990;Sarah & Pedro;Lisboa;Estrela;3.871.109;-916.963;Entire home/apt;45;1;164;03.12.2021;Mrz 96;30;138;38;75008/AL
26689300;Art-Deco Apartment in Belém II;84627990;Sarah & Pedro;Lisboa;Ajuda;3.870.459;-919.784;Entire home/apt;47;1;146;28.11.2021;Mrz 54;30;249;32;75006/AL
26700287;Cool studio, central and comfortable;188363666;Pedro;Lisboa;Arroios;3.872.649;-913.463;Entire home/apt;56;2;37;23.08.2021;0.93;3;350;4;71027/AL
26713774;3 Bedroom Duplex Apartment with pool in Cascais;11481150;Marcelo;Cascais;Cascais e Estoril;3.872.106;-943.532;Entire home/apt;180;3;1;31.07.2019;0.03;1;23;0;77754/AL
26714550;Experience like a local - Mouraria / Rossio;34995760;Maria;Lisboa;Santa Maria Maior;3.871.541;-913.342;Entire home/apt;39;4;42;26.11.2021;01. Jan;1;172;3;76877/AL
26714586;Casa da Travessa - Alfama;5092815;Ana E João;Lisboa;So Vicente;3.871.438;-912.473;Entire home/apt;55;2;27;13.08.2019;0.65;1;0;0;76828/AL
26716108;MINE - Il Palazzo;19643041;Joao;Lisboa;Olivais;3.877.448;-911.731;Entire home/apt;139;3;27;13.11.2021;0.68;5;9;9;78571/AL
26716525;Welcome to St.António HOUSE Lisbon/Algés.Fast WiFi;57552810;Luis;Oeiras;Algs, Linda-a-Velha e Cruz Quebrada-Dafundo;387.039;-922.758;Entire home/apt;55;4;38;07.11.2021;0.92;1;70;6;77134/AL
26717537;Light Filled Typical Apt at Alfama, by TimeCooler;74171605;Rui & Elsa;Lisboa;So Vicente;3.871.367;-91.278;Entire home/apt;55;2;189;05.12.2021;Apr 57;22;348;44;76597/AL
26728326;Mezzanine Studio in Belém w/ Cool Wood Touches;221880099;Goodplace;Lisboa;Belm;3.869.631;-921.457;Entire home/apt;62;1;12;26.10.2021;0.30;39;209;3;23959/AL
26728610;Belém Studio for 3 with Wood & Stone Touches;221880099;Goodplace;Lisboa;Belm;3.869.464;-921.412;Entire home/apt;66;1;19;30.08.2021;0.48;39;297;3;42454/AL
26730732;The hammock place with a river view;200996818;Nuno;Lisboa;Ajuda;3.870.346;-91.963;Entire home/apt;75;2;93;18.04.2020;Feb 25;1;0;0;54758/AL
26738901;Bairro Alto Charming Apartment;3953109;Feels Like Home;Lisboa;Misericrdia;3.871.298;-914.356;Entire home/apt;80;2;62;19.11.2021;Jan 50;281;308;15;62330/AL
26744961;Confortável apartamento com vista no centro cidade;200978922;Estêvão;Lisboa;Penha de Frana;3.872.226;-913.034;Entire home/apt;68;3;46;27.11.2021;Jan 15;1;159;12;Exempt
26748622;Blue sky exclusive overlooking Lisbon fast WiFi;15925366;Tom-Isabel;Lisboa;Santo Antnio;3.872.485;-914.535;Entire home/apt;240;2;1;24.08.2018;0.02;7;365;0;18673/AL
26749991;Your Home | Tejo Apartment in Lisbon;17125036;Rita & Helder;Lisboa;Alcntara;3.870.183;-918.229;Entire home/apt;80;3;56;16.07.2021;Jan 36;6;239;11;76342/AL
26751187;While Away Evenings on the Swing Seat at a Minimal '40s Home;123304211;Rita;Lisboa;Alcntara;3.870.017;-919.166;Entire home/apt;60;30;48;30.09.2020;Jan 16;1;252;0;19330/AL
26763750;[Safe&Clean] Almirante GuestHouse - Quarto1;189080208;Cláudia E José;Lisboa;Arroios;3.873.129;-913.419;Private room;27;3;13;17.10.2020;0.31;12;67;0;71449/AL
26766178;Casa D'Areia;197066420;Paulo;Lourinh;Lourinh e Atalaia;3.926.635;-933.422;Entire home/apt;295;2;7;24.08.2021;0.18;6;362;4;76017/AL
26766500;Coquette Home Lisbon - Guesthouse, Quarto Cinza;201256213;Coquette  Home Lisbon - Guesthouse;Lisboa;Penha de Frana;3.873.356;-913.145;Private room;120;2;1;08.10.2018;0.03;6;130;0;76392/AL
26767420;BRANDNEW Designer's Cozy/Hip studio+Terrace 1010D;192473183;Lena;Lisboa;Estrela;3.870.479;-916.655;Entire home/apt;52;1;64;12.10.2020;Jan 56;12;0;0;77267/AL
26768023;Cozy apartment near Lisbon and the beach;65874195;Ana;Oeiras;Algs, Linda-a-Velha e Cruz Quebrada-Dafundo;3.870.194;-925.156;Entire home/apt;35;3;4;11.05.2019;0.10;1;129;0;Exempt
26768515;Room 4. PRIVATE DOUBLE EXTERIOR SUNNY ROOM.;195616739;Tomate & Gala;Lisboa;Estrela;3.870.486;-91.653;Private room;34;4;99;15.11.2021;Feb 40;8;210;11;73302/AL
26768536;Bairro Alto Adagio;195596956;Elda;Lisboa;Misericrdia;3.871.232;-914.619;Entire home/apt;126;3;96;23.11.2021;Feb 32;1;325;33;67660/AL
26769634;NEW - Stunning Graça Riverview Flat;201244983;Pedro;Lisboa;So Vicente;3.871.804;-912.708;Entire home/apt;54;2;41;27.10.2021;1.00;5;141;12;76790/AL
26769646;Apartamento blue Rose;23081210;Manuel;Lisboa;Misericrdia;3.871.437;-914.576;Entire home/apt;70;3;23;27.11.2021;0.56;2;157;2;86189/AL
26770585;SINTRA-Casa da Rocha-Apt. Red Fruits;178208707;Cristina;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.880.542;-939.724;Entire home/apt;96;1;79;25.11.2021;Jan 95;4;263;26;77368/AL
26772325;Bright and Cosy Beach apartment;201306542;Ana Rita;Cascais;Cascais e Estoril;38.696.949;-9.370.223;Entire home/apt;60;4;41;26.11.2021;01. Jan;1;345;10;76970/AL
26773935;Lisbon Duplex, wifi, AC;201307522;Hai Nguyen;Lisboa;Santa Maria Maior;3.870.819;-91.348;Entire home/apt;57;2;122;24.11.2021;Feb 94;1;191;29;53968/2018 502988
26774568;Cascais Seaside Home - 2 min away from the beach;114910669;Francisco;Cascais;Cascais e Estoril;3.869.544;-942.148;Entire home/apt;96;3;51;05.11.2021;Jan 26;14;115;8;78016/al
26774864;ALFAMA - Henrique House;201328675;Henrique;Lisboa;Santa Maria Maior;3.871.041;-912.716;Entire home/apt;49;2;112;13.10.2021;Feb 71;1;269;11;45602/AL
26775977;Private Terrace & Design Apartment;201337782;Diogo;Lisboa;Misericrdia;3.870.793;-914.418;Entire home/apt;115;2;86;07.11.2021;02. Jul;1;5;31;77317/AL
26776237;Housegogo 701;40757835;David;Lisboa;Santa Maria Maior;3.871.627;-913.533;Entire home/apt;131;2;38;21.11.2021;0.94;4;74;11;78792/AL.
26776793;House Cardal da Fé - Main Boulevard- Lisboa;80515263;Sabrina;Lisboa;Santo Antnio;3.871.978;-914.318;Entire home/apt;60;3;84;13.11.2021;02. Mrz;2;255;8;74210/AL
26777280;Casa Bom Dia 29;201345093;Maria Joao;Sintra;So Joo das Lampas e Terrugem;3.883.553;-936.731;Entire home/apt;78;2;32;09.08.2020;0.77;1;1;0;75548/AL
26778435;COSY Bica. Large 2 Bedroom Apartment;198810006;Lamia;Lisboa;Misericrdia;3.870.883;-914.857;Entire home/apt;80;2;23;23.09.2021;0.64;1;210;2;86196/AL
26778544;House Trinas - Lapa;80515263;Sabrina;Lisboa;Estrela;3.870.789;-915.666;Entire home/apt;57;3;36;03.11.2021;0.89;2;223;2;76364/AL
26780425;Coquette Home Lisbon -  Guesthouse, Quarto Azul;201256213;Coquette  Home Lisbon - Guesthouse;Lisboa;Penha de Frana;3.873.356;-913.145;Private room;85;2;2;17.09.2018;0.05;6;161;0;76392/AL
26780617;HOUZE_Lovely villa w/ 3 bedrooms and swimming pool;29444462;Houze;Cascais;Cascais e Estoril;3.870.146;-943.638;Entire home/apt;120;4;25;27.10.2021;0.61;23;113;6;77327/AL
26780841;Coquette Home Lisbon - Guesthouse, Quarto Amarelo;201256213;Coquette  Home Lisbon - Guesthouse;Lisboa;Penha de Frana;3.873.356;-913.145;Private room;20;20;1;07.08.2021;0.24;6;161;1;76392/AL
26781036;Coquette Home Lisbon -  Guesthouse, Quarto Ameixa;201256213;Coquette  Home Lisbon - Guesthouse;Lisboa;Penha de Frana;3.873.356;-913.145;Private room;85;2;0;;;6;161;0;76392/AL
26781184;Coquette Home Lisbon - Guesthouse, Quarto Rosa;201256213;Coquette  Home Lisbon - Guesthouse;Lisboa;Penha de Frana;3.873.356;-913.145;Private room;15;30;2;14.09.2018;0.05;6;131;0;76392/AL
26781952;Coquette Home Lisbon - Guesthouse, Quarto Lilás;201256213;Coquette  Home Lisbon - Guesthouse;Lisboa;Penha de Frana;3.873.356;-913.145;Private room;17;30;0;;;6;161;0;76392/AL
26782083;Sail and sleep on a boat in Lisbon;10366974;Adelaide & Paulo;Lisboa;Estrela;3.870.316;-916.917;Private room;54;2;23;04.10.2021;0.56;20;263;6;RNAAT 1116/2016
26784191;Principe Real guesthouse- Room B - Lay in the Sun;178462407;Hu;Lisboa;Misericrdia;3.871.474;-915.356;Entire home/apt;88;2;1;11.10.2019;0.04;2;12;0;69759/AL
26792220;21 Lima Stairs - Mouraria - in the heart of Lisbon;56376753;Tanja;Lisboa;Santa Maria Maior;3.871.459;-913.345;Entire home/apt;60;3;2;02.12.2021;2;1;356;2;85871/AL
26793155;Villa Santa Catarina;76676934;Nuno;Lourinh;Lourinh e Atalaia;392.428;-930.303;Entire home/apt;170;7;8;24.07.2020;0.20;2;359;0;77308/AL
26796933;SantoSweethome 2.3;10487625;Jorge;Lisboa;Misericrdia;3.870.874;-915.146;Entire home/apt;97;2;60;21.11.2021;Jan 46;19;346;5;48958/AL
26797769;Sweet Home;160615774;Luis & Gustavo;Lisboa;Santo Antnio;3.871.721;-91.531;Private room;35;1;133;20.06.2021;Mrz 25;10;311;1;Exempt
26799570;Memoria 49;128909464;Mafalda;Lisboa;Ajuda;3.870.254;-920.119;Entire home/apt;153;4;76;21.11.2021;Jan 88;5;138;15;77338/AL
26800518;BRANDNEW Designer's 2-bed apartment Lisbon 1011E;192473183;Lena;Lisboa;Estrela;3.870.479;-916.655;Entire home/apt;55;1;91;04.10.2021;Feb 23;12;344;6;77387/AL
26801223;Trendy Chic Luxury Chiado  - CheckinHome;10599350;Checkinhome;Lisboa;Misericrdia;3.870.666;-914.221;Entire home/apt;184;2;31;27.11.2021;0.76;30;293;9;76945/AL
26802332;Clean & Safe downtown-Cozy Double Room;201543332;Nuno;Lisboa;Penha de Frana;387.284;-912.481;Private room;25;4;90;30.11.2021;Feb 20;2;174;13;Exempt
26806425;Quarto de Casal - Amadora Hostel;197000460;Lucineia;Amadora;Mina de gua;3.876.134;-923.583;Private room;30;1;27;04.11.2021;0.66;4;176;3;Exempt
26813535;cozy space;160615774;Luis & Gustavo;Lisboa;Santo Antnio;3.871.933;-915.182;Private room;33;1;94;06.03.2020;Feb 28;10;311;0;Exempt
26813796;dream room;160615774;Luis & Gustavo;Lisboa;Santo Antnio;3.871.726;-915.315;Private room;42;1;122;13.03.2020;Feb 94;10;311;0;Exempt
26814867;Casa da Graça;197714419;Mariana;Lisboa;So Vicente;3.871.947;-912.403;Entire home/apt;61;2;122;21.11.2021;Feb 95;1;346;24;55201/AL
26822570;“SWEET ROSE” -  Bairro Alto;2276749;Juliana;Lisboa;Misericrdia;3.871.252;-914.678;Entire home/apt;47;3;91;22.11.2021;Feb 29;2;336;29;73997/AL
26824183;Seaview PrivatePool-family ideal 10min wlk beach;149190336;Margarida;Mafra;Carvoeira;3.894.956;-941.193;Entire home/apt;140;3;33;22.09.2021;0.80;1;276;6;70215/AL
26825695;Comfort, peace and access to nice places!;114202448;Izabel;Cascais;Cascais e Estoril;3.871.064;-941.257;Entire home/apt;70;4;27;07.11.2021;0.67;2;313;7;25954195/AL
26826071;Ocean View II - sleeps 6, great location!;25391913;Portugal Portfolio - Agency;Cascais;Carcavelos e Parede;3.868.479;-935.039;Entire home/apt;111;3;27;26.11.2021;0.68;32;262;14;76741/AL
26827275;Design Alfama Villa;6209374;Paula & Alexandre;Lisboa;So Vicente;3.871.514;-912.531;Entire home/apt;198;2;161;31.10.2021;Mrz 93;7;311;19;83942/AL
26832585;Bispo´s Family House;201786053;João & Andreia;Mafra;Ericeira;3.897.447;-94.152;Entire home/apt;149;3;29;28.11.2021;0.71;1;260;5;78000/AL
26833975;BRANDNEW designer's apartment Lisbon 1012D;192473183;Lena;Lisboa;Estrela;3.870.479;-916.655;Entire home/apt;55;1;79;14.09.2020;Jan 92;12;0;0;77494/AL
26836680;Pool/Beach House Lisbon/Caxias;6010739;Rodrigo;Oeiras;Oeiras e S.Julio da Barra, Pao de Arcos e Caxias;3.870.576;-927.708;Entire home/apt;31;3;140;24.11.2021;Mrz 43;1;240;35;Exempt
